obs.ID,PLOT_CODE,SITEABBR,PLOT_ID,YEAR,BASE_REP,TARGET_HAB,light.mean,moist.mean,ph.mean,fert.mean,comp.mean,stress.mean,rud.mean,light.mean.wt,moist.mean.wt,ph.mean.wt,fert.mean.wt,comp.mean.wt,stress.mean.wt,rud.mean.wt
CHB16_2012,CHB_16,CHB,16,2012,base,Heathland,5.8,6.6,7.4,1.6,4.4,6.4,0.8,7.0125,7.9875,9.2125,2.075,5.4,7.775,0.975
CHB17_2012,CHB_17,CHB,17,2012,base,Heathland,5.666666667,6.166666667,6.833333333,1.666666667,3,3.833333333,0.5,6.344262295,7.049180328,7.491803279,1.639344262,3.704918033,5.754098361,0.704918033
CHB18_2012,CHB_18,CHB,18,2012,base,Heathland,7.6,8.6,10.8,2.6,4.6,8.6,1,7.371794872,8.371794872,10.3974359,2.346153846,4.961538462,8.358974359,1
CHB19_2012,CHB_19,CHB,19,2012,base,Heathland,6.333333333,6.75,6,1.75,2.166666667,4.25,0.666666667,7.155339806,8.106796117,9.611650485,2.252427184,4.233009709,7.485436893,1.029126214
CHB2_2012,CHB_2,CHB,2,2012,base,Heathland,7.2,8,8.8,2,4.4,6.4,0.8,7.306451613,8.290322581,9.774193548,2.225806452,5.677419355,7.693548387,0.983870968
CHB20_2012,CHB_20,CHB,20,2012,base,Heathland,3.363636364,3.545454545,4.181818182,1,1.363636364,2.272727273,0.272727273,6.640350877,7.201754386,8.631578947,2.026315789,3.00877193,4.850877193,0.587719298
CHB21_2012,CHB_21,CHB,21,2012,base,Heathland,3.857142857,4.285714286,4.714285714,1.285714286,1.571428571,2.285714286,0.285714286,6.661538462,7.6,9.061538462,2.276923077,3.384615385,4.384615385,0.569230769
CHB22_2012,CHB_22,CHB,22,2012,base,Heathland,7.4,8.4,10.2,2.2,3.8,6.8,0.8,7.49,8.49,10.46,2.24,4.56,8.16,0.96
CHB23_2012,CHB_23,CHB,23,2012,base,Heathland,7.5,8.5,10.5,2.25,4.75,8.5,1,7.410958904,8.410958904,10.50684932,2.342465753,5.02739726,8.315068493,1
CHB24_2012,CHB_24,CHB,24,2012,base,Heathland,5.833333333,6.5,7.5,1.833333333,2.5,4.166666667,0.5,7.217948718,8.192307692,10.11538462,2.294871795,4.807692308,8.012820513,0.961538462
CHB25_2012,CHB_25,CHB,25,2012,base,Heathland,6.142857143,6.857142857,8.142857143,1.857142857,3.142857143,6,1,7.25,8.2,10.1,2.275,4.6875,7.9375,0.975
CHB26_2012,CHB_26,CHB,26,2012,base,Heathland,7.25,8.25,9.5,3.5,3.5,4.5,3,7.108695652,8.108695652,10.23913043,3.239130435,4.869565217,5.913043478,2.652173913
CHB27_2012,CHB_27,CHB,27,2012,base,Heathland,7.5,8,9,2,4.5,5.75,0.75,7.386363636,8.295454545,10.31818182,2.363636364,6.136363636,7.045454545,0.954545455
CHB28_2012,CHB_28,CHB,28,2012,base,Lowland fen,6.125,7.375,6.25,2.5,3.125,3,1.125,6.53125,8.015625,7.59375,2.53125,3.40625,3.234375,0.5625
CHB29_2012,CHB_29,CHB,29,2012,base,Lowland fen,6.444444444,7.444444444,7.666666667,3.444444444,4.777777778,4.666666667,1.888888889,7.311688312,8.324675325,9.298701299,3.584415584,6.298701299,6.480519481,1.467532468
CHB3_2012,CHB_3,CHB,3,2012,base,Heathland,7.666666667,8.666666667,10.33333333,2,6,7.666666667,1,7.603174603,8.603174603,10.58730159,2.19047619,5.80952381,7.793650794,1
CHB30_2012,CHB_30,CHB,30,2012,base,Lowland fen,6.666666667,7.777777778,7.444444444,2.777777778,4.222222222,4.777777778,0.666666667,7.079365079,8.095238095,9.80952381,3.095238095,6,6.238095238,0.888888889
CHB31_2012,CHB_31,CHB,31,2012,base,Lowland fen,7.6,8.8,8.4,3.4,5,6,0.8,7.597222222,8.652777778,8.5,3.541666667,6.527777778,6.666666667,0.944444444
CHB32_2012,CHB_32,CHB,32,2012,base,Lowland fen,7.714285714,8.714285714,9.857142857,3.142857143,5,7.857142857,1.571428571,7.758064516,8.758064516,9.443548387,3.209677419,5.475806452,7.653225806,1.435483871
CHB33_2012,CHB_33,CHB,33,2012,base,Lowland fen,6,6.578947368,6.789473684,1.842105263,2.421052632,3.526315789,0.894736842,6.460732984,7.282722513,8.408376963,2.146596859,2.895287958,5.314136126,0.968586387
CHB34_2012,CHB_34,CHB,34,2012,base,Heathland,7,7.833333333,8.5,2,3.666666667,5.333333333,0.666666667,7.065217391,7.923913043,8.77173913,2.02173913,4.608695652,6.565217391,0.826086957
CHB35_2012,CHB_35,CHB,35,2012,base,Heathland,7.666666667,8.666666667,10.33333333,2,6,7.666666667,1,7.519230769,8.519230769,10.88461538,2.423076923,5.615384615,7.923076923,1
CHB36_2012,CHB_36,CHB,36,2012,base,Heathland,7.666666667,8.666666667,10.33333333,2,6,7.666666667,1,7.489795918,8.489795918,10.79591837,2.408163265,5.836734694,7.775510204,1
CHB37_2012,CHB_37,CHB,37,2012,base,Heathland,7,8,9.666666667,3.333333333,6.333333333,6.333333333,1.666666667,7,8,10.79310345,3.034482759,6.655172414,7,1.206896552
CHB38_2012,CHB_38,CHB,38,2012,base,Heathland,7,8.4,8.2,2.6,4,4,0.6,6.893617021,8.191489362,9.191489362,2.574468085,4.510638298,5.14893617,0.70212766
CHB39_2012,CHB_39,CHB,39,2012,base,Heathland,7.5,8.5,10.5,3,5.125,7.625,1.5,7.38961039,8.38961039,10.66233766,3.116883117,5.584415584,7.467532468,1.441558442
CHB4_2012,CHB_4,CHB,4,2012,base,Heathland,7.25,8.25,10,2.25,3.75,6.25,0.75,7.348837209,8.348837209,10.86046512,2.581395349,5.651162791,7.627906977,0.976744186
CHB40_2012,CHB_40,CHB,40,2012,base,Heathland,5.625,6.5,6.25,1.75,2.375,4.25,0.5,6.157894737,7,8.263157895,2.157894737,3.571428571,6.390977444,0.751879699
CHB41_2012,CHB_41,CHB,41,2012,base,Heathland,6.133333333,6.466666667,6.866666667,1.866666667,2,3.733333333,1,6.489711934,6.880658436,8.477366255,2.098765432,2.736625514,5.209876543,1.353909465
CHB42_2012,CHB_42,CHB,42,2012,base,Heathland,7,7.75,8.5,2,4.5,5.75,0.75,6.740740741,7.425925926,8.074074074,2.111111111,3.407407407,5.722222222,0.685185185
CHB43_2012,CHB_43,CHB,43,2012,base,Heathland,2.818181818,3.363636364,3.272727273,1.181818182,1.545454545,2,0.272727273,4.3,4.922222222,5.166666667,1.322222222,2.522222222,5.133333333,0.588888889
CHB44_2012,CHB_44,CHB,44,2012,base,Heathland,7.333333333,8.333333333,10,2.5,5.166666667,7.666666667,1.333333333,7.340909091,8.340909091,10.23863636,2.443181818,5.181818182,7.965909091,1.136363636
CHB45_2012,CHB_45,CHB,45,2012,base,Heathland,6.888888889,7.888888889,7.888888889,2.333333333,3.111111111,4.222222222,0.555555556,7.329268293,8.329268293,10.09756098,2.304878049,4.707317073,7.93902439,0.951219512
CHB46_2012,CHB_46,CHB,46,2012,base,Heathland,7.5,8.5,10.5,2.25,4.75,8.5,1,7.518987342,8.518987342,10.67088608,2.316455696,4.949367089,8.367088608,1
CHB47_2012,CHB_47,CHB,47,2012,base,Heathland,3.555555556,4.333333333,4.777777778,1.333333333,1.666666667,2.777777778,0.333333333,5.40625,6.229166667,7.21875,1.760416667,2.53125,4.145833333,0.5
CHB48_2012,CHB_48,CHB,48,2012,base,Heathland,4.888888889,5.222222222,5.777777778,1.333333333,2.444444444,3.555555556,0.444444444,6.080808081,6.878787879,7.868686869,1.828282828,2.97979798,4.848484848,0.585858586
CHB49_2012,CHB_49,CHB,49,2012,base,Heathland,7.333333333,8.333333333,9.666666667,2,6,7.666666667,1,7.212765957,8.212765957,10.06382979,2.319148936,6.234042553,7.510638298,1
CHB5_2012,CHB_5,CHB,5,2012,base,Heathland,7.333333333,8.333333333,9.5,2,4.333333333,6.833333333,0.833333333,7.367346939,8.367346939,10.08163265,2.183673469,6.183673469,6.591836735,0.918367347
CHB50_2012,CHB_50,CHB,50,2012,base,Heathland,7.285714286,7.857142857,8.571428571,2.428571429,3.571428571,4.285714286,0.571428571,7.223684211,7.631578947,8.973684211,2.5,3.052631579,3.184210526,0.447368421
CHB6_2012,CHB_6,CHB,6,2012,base,Heathland,6.888888889,8,8.666666667,2,3.222222222,5.444444444,0.888888889,7.236363636,8.254545455,9.963636364,2.309090909,5.545454545,7.272727273,1.018181818
CHB7_2012,CHB_7,CHB,7,2012,base,Heathland,4.166666667,4.583333333,4.833333333,1.833333333,2.416666667,2.75,0.916666667,5.160377358,5.877358491,6.877358491,1.735849057,2.613207547,3.924528302,0.547169811
CHB8_2012,CHB_8,CHB,8,2012,base,Heathland,3.944444444,4.333333333,4.333333333,1.722222222,2.388888889,2.666666667,0.611111111,5.305263158,6,6.378947368,1.968421053,2.315789474,3.526315789,0.526315789
CHB9_2012,CHB_9,CHB,9,2012,base,Heathland,5,5.714285714,6.571428571,2,3.571428571,4.285714286,0.571428571,5.789473684,6.592105263,7.263157895,1.578947368,2.802631579,3.657894737,0.473684211
CHI1_2013,CHI_1,CHI,1,2013,base,Lowland fen,7.153846154,8.230769231,9.923076923,5.230769231,4.846153846,4.615384615,2.153846154,7.292517007,8.299319728,9.850340136,5.095238095,4.292517007,5.571428571,1.578231293
CHI10_2013,CHI_10,CHI,10,2013,base,Lowland fen,7.086956522,8.086956522,9.826086957,6,5.782608696,4.086956522,3.043478261,7.186440678,8.186440678,9.991525424,6.118644068,6.101694915,4.283898305,2.894067797
CHI11_2013,CHI_11,CHI,11,2013,base,Lowland fen,6.9,7.866666667,9.133333333,5.666666667,5.333333333,4.566666667,3.9,6.962790698,7.911627907,9.074418605,5.725581395,4.897674419,5.218604651,3.330232558
CHI12_2013,CHI_12,CHI,12,2013,base,Lowland fen,6.842105263,7.789473684,9.421052632,5.631578947,5.789473684,4.315789474,3.157894737,7.273809524,8.261904762,9.81547619,5.44047619,5.297619048,6.154761905,2.595238095
CHI13_2013,CHI_13,CHI,13,2013,base,Lowland fen,7.055555556,8.111111111,8.944444444,5.888888889,5.388888889,4.444444444,3.5,7.272,8.288,10.52,5.576,5.728,5.624,2.952
CHI14_2013,CHI_14,CHI,14,2013,base,Lowland fen,7.2,8.2,7.6,6.8,8.4,3,2,7.373134328,8.373134328,4.76119403,7.149253731,8.686567164,3.492537313,1.149253731
CHI15_2013,CHI_15,CHI,15,2013,base,Lowland fen,7.2,8.2,7.2,6.8,8.4,3,2,7.27173913,8.27173913,6.423913043,7.02173913,8.782608696,3.47826087,1.163043478
CHI16_2013,CHI_16,CHI,16,2013,base,Lowland fen,7.125,8.125,10.375,6.75,8.125,2.75,2.875,7.235849057,8.235849057,9.698113208,6.933962264,8.349056604,3.528301887,1.726415094
CHI17_2013,CHI_17,CHI,17,2013,base,Lowland fen,6.444444444,7.555555556,6.888888889,5.888888889,5.444444444,1.555555556,1.777777778,7.268041237,8.278350515,6.525773196,7.164948454,6.329896907,2.422680412,1.597938144
CHI18_2013,CHI_18,CHI,18,2013,base,Lowland fen,6.625,7.5,6.25,5.875,5.25,2.5,2.75,7.367816092,8.356321839,6.114942529,7.229885057,5.735632184,2.609195402,1.551724138
CHI19_2013,CHI_19,CHI,19,2013,base,Lowland fen,7,8.166666667,9.416666667,6.5,6.916666667,2.833333333,3,6.913043478,8.275362319,8.413043478,6.289855072,6.811594203,2.188405797,2.036231884
CHI2_2013,CHI_2,CHI,2,2013,base,Lowland fen,7.153846154,8.153846154,9.846153846,5.923076923,5.538461538,5.538461538,2.923076923,7.220472441,8.220472441,9.811023622,5.968503937,5.929133858,5.960629921,1.984251969
CHI20_2013,CHI_20,CHI,20,2013,base,Lowland fen,7.4,8.4,7.6,7.2,7.8,3.6,2.6,7.52,8.52,5.666666667,7.493333333,8.16,4.146666667,1.653333333
CHI21_2013,CHI_21,CHI,21,2013,base,Lowland fen,7,8.181818182,9.181818182,6.363636364,6.363636364,2.636363636,2.272727273,7.333333333,8.352380952,7.685714286,7.047619048,8.161904762,3.257142857,1.904761905
CHI22_2013,CHI_22,CHI,22,2013,base,Lowland fen,7.5,8.5,2,7.5,8.5,4,1,7.595238095,8.595238095,2,7.595238095,8.214285714,4.571428571,1
CHI23_2013,CHI_23,CHI,23,2013,base,Lowland fen,7.285714286,8.285714286,7.571428571,7,6.857142857,3,1.857142857,7.4,8.4,6.466666667,7.285714286,7.161904762,3.39047619,1.371428571
CHI24_2013,CHI_24,CHI,24,2013,base,Lowland fen,7.25,8.25,6.5,6.75,9,3.25,1,7.234042553,8.234042553,4.106382979,7,9.127659574,2.914893617,1
CHI25_2013,CHI_25,CHI,25,2013,base,Lowland fen,6.473684211,7.631578947,9.105263158,5.578947368,4.684210526,3.578947368,2.684210526,7.064356436,8.079207921,9.54950495,6.366336634,6.47029703,3.846534653,2.633663366
CHI26_2013,CHI_26,CHI,26,2013,base,Lowland fen,6.347826087,7.260869565,8.608695652,5.173913043,4.086956522,3.260869565,2.869565217,6.538461538,7.512820513,8.605128205,5.661538462,5.569230769,2.835897436,2.543589744
CHI27_2013,CHI_27,CHI,27,2013,base,Lowland fen,7.210526316,8.210526316,10.31578947,6.157894737,6.368421053,4.263157895,3.368421053,7.159183673,8.159183673,10.04489796,6.330612245,6.420408163,4.208163265,3.044897959
CHI28_2013,CHI_28,CHI,28,2013,base,Lowland fen,6.692307692,7.692307692,8.961538462,6.346153846,5.961538462,3.730769231,3.884615385,6.667953668,7.667953668,8.694980695,6.28957529,6.482625483,3.942084942,3.177606178
CHI29_2013,CHI_29,CHI,29,2013,base,Lowland fen,7.066666667,8.066666667,9.533333333,5.933333333,5.933333333,3.266666667,2.733333333,7.043715847,8.043715847,9.409836066,6.546448087,6.989071038,2.355191257,2.786885246
CHI3_2013,CHI_3,CHI,3,2013,base,Lowland fen,7.157894737,8.157894737,9.894736842,5.473684211,4.421052632,4.526315789,1.947368421,7.408805031,8.408805031,10.08805031,5.157232704,4.635220126,5.408805031,1.729559748
CHI30_2013,CHI_30,CHI,30,2013,base,Lowland fen,6.052631579,7.315789474,9.105263158,5.368421053,5.157894737,2.736842105,2.315789474,6.8,7.827586207,9.137931034,6.172413793,7.344827586,2.703448276,2.351724138
CHI31_2013,CHI_31,CHI,31,2013,base,Lowland fen,6.75,7.6875,9.6875,5.6875,5.625,4.4375,2.875,6.89119171,7.823834197,9.336787565,5.735751295,5.264248705,5.440414508,2.191709845
CHI32_2013,CHI_32,CHI,32,2013,base,Lowland fen,7,8,9.842105263,5.684210526,4.736842105,3.842105263,2.473684211,7.138728324,8.138728324,9.739884393,5.676300578,5.815028902,3.786127168,2.329479769
CHI33_2013,CHI_33,CHI,33,2013,base,Lowland fen,6.928571429,7.928571429,10.14285714,6.071428571,6.285714286,3.214285714,2.5,7.121052632,8.121052632,9.978947368,6.042105263,6.694736842,3.089473684,2.389473684
CHI34_2013,CHI_34,CHI,34,2013,base,Lowland fen,7,8.3,9.7,5.7,5.6,2,2.1,7.20754717,8.264150943,9.235849057,6.981132075,8.405660377,2.556603774,1.783018868
CHI35_2013,CHI_35,CHI,35,2013,base,Lowland fen,7.117647059,8.117647059,9.823529412,5.647058824,5.764705882,3.176470588,2.647058824,7.391061453,8.391061453,8.430167598,5.804469274,6.223463687,3.480446927,1.603351955
CHI36_2013,CHI_36,CHI,36,2013,base,Lowland fen,7.166666667,8.166666667,9.166666667,6.75,6.5,3.333333333,3,7.149068323,8.149068323,9.01863354,6.527950311,6.465838509,3.217391304,2.341614907
CHI37_2013,CHI_37,CHI,37,2013,base,Lowland fen,7,8,9.416666667,6.416666667,7.166666667,2.5,2.833333333,7.248275862,8.248275862,8.662068966,6.55862069,6.917241379,2.544827586,1.917241379
CHI38_2013,CHI_38,CHI,38,2013,base,Lowland fen,7.0625,8.0625,10.0625,6.0625,6.4375,2.625,3.125,7.105882353,8.105882353,9.441176471,6.170588235,6.711764706,3.164705882,2.623529412
CHI39_2013,CHI_39,CHI,39,2013,base,Lowland fen,7.5,8.5,2,7.5,8.5,4,1,7.520833333,8.520833333,2,7.520833333,8.4375,4.125,1
CHI4_2013,CHI_4,CHI,4,2013,base,Lowland fen,7.4,8.4,9.8,5.8,5.2,4.3,3,7.383458647,8.383458647,9.165413534,5.526315789,5.045112782,6.090225564,1.518796992
CHI40_2013,CHI_40,CHI,40,2013,base,Lowland fen,6.84,7.8,9.32,5.88,6.88,3.68,2.84,7.147321429,8.133928571,9.1875,6.375,7.379464286,3.116071429,2.96875
CHI41_2013,CHI_41,CHI,41,2013,base,Lowland fen,7.285714286,8.285714286,8.714285714,7.142857143,8.142857143,2.857142857,3,7.404040404,8.404040404,7.707070707,7.353535354,8.292929293,3.474747475,2.131313131
CHI42_2013,CHI_42,CHI,42,2013,base,Lowland fen,7.166666667,8.166666667,8,7.333333333,7.666666667,4.833333333,1.5,7.658823529,8.658823529,5.952941176,7.552941176,7.541176471,5.388235294,1.035294118
CHI43_2013,CHI_43,CHI,43,2013,base,Lowland fen,7.111111111,8.111111111,9,7.111111111,8,3.666666667,2.444444444,7.564705882,8.564705882,6.141176471,7.564705882,8.070588235,4.635294118,1.294117647
CHI44_2013,CHI_44,CHI,44,2013,base,Lowland fen,7.125,8.125,7.125,6.875,7.5,2.5,1.5,7.09,8.09,6.58,6.92,6.24,2.78,1.26
CHI45_2013,CHI_45,CHI,45,2013,base,Lowland fen,6.7,8,9.4,5.5,5.2,1.2,1.6,6.787037037,8.037037037,8.462962963,5.481481481,4.981481481,0.907407407,1.759259259
CHI46_2013,CHI_46,CHI,46,2013,base,Lowland fen,7.4,8.4,7.4,6.8,6.6,3.8,3.4,7.090909091,8.090909091,3.636363636,6.939393939,9.090909091,1.727272727,1.727272727
CHI47_2013,CHI_47,CHI,47,2013,base,Lowland fen,7.095238095,8.095238095,9.952380952,5.857142857,5.523809524,4.142857143,3.714285714,7.197247706,8.197247706,9.949541284,5.541284404,4.275229358,5.45412844,2.876146789
CHI48_2013,CHI_48,CHI,48,2013,base,Lowland fen,7.090909091,8.090909091,10.36363636,6.454545455,7.909090909,3.636363636,2.454545455,7.229357798,8.229357798,11.37614679,7.036697248,8.467889908,3.825688073,1.495412844
CHI49_2013,CHI_49,CHI,49,2013,base,Lowland fen,7.086956522,8.086956522,10.26086957,6.173913043,6.304347826,3.695652174,3.52173913,7.116161616,8.116161616,10.72727273,6.03030303,6.373737374,3.792929293,2.48989899
CHI5_2013,CHI_5,CHI,5,2013,base,Lowland fen,6.851851852,7.888888889,9.185185185,5.444444444,4.518518519,3.777777778,2.666666667,7.197044335,8.197044335,10.04926108,5.527093596,4.42364532,5.21182266,2.389162562
CHI50_2013,CHI_50,CHI,50,2013,base,Lowland fen,6.892857143,7.892857143,9.821428571,6.071428571,6.107142857,3.785714286,3.785714286,6.991836735,7.991836735,9.959183673,6.13877551,6.028571429,4.032653061,3.085714286
CHI6_2013,CHI_6,CHI,6,2013,base,Lowland fen,6.611111111,7.555555556,9.5,5.833333333,6.166666667,3.833333333,3.222222222,6.870748299,7.829931973,8.979591837,5.993197279,7.231292517,3.741496599,2.530612245
CHI7_2013,CHI_7,CHI,7,2013,base,Lowland fen,7.176470588,8.176470588,10.05882353,6.176470588,6.294117647,2.882352941,3.705882353,7.254237288,8.254237288,9.468926554,6.333333333,6.525423729,2.559322034,2.768361582
CHI8_2013,CHI_8,CHI,8,2013,base,Lowland fen,6.75,7.7,9.45,5.85,6.25,3.85,3.15,7.120481928,8.090361446,9.740963855,5.765060241,6.457831325,4.590361446,2.451807229
CHI9_2013,CHI_9,CHI,9,2013,base,Lowland fen,7.238095238,8.238095238,9.619047619,6.19047619,6.142857143,4.095238095,3.095238095,7.294117647,8.294117647,10.49509804,6.397058824,6.612745098,3.955882353,3.205882353
CRF1_2015,CRF_1,CRF,1,2015,base,Montane,6.666666667,7.416666667,7.333333333,3.166666667,2.083333333,3.583333333,1.333333333,6.673170732,7.356097561,7.16097561,3.112195122,1.609756098,3.404878049,0.76097561
CRF10_2015,CRF_10,CRF,10,2015,base,Montane,5.357142857,6.428571429,6.571428571,2.5,1,2.357142857,0.571428571,5.326139089,6.369304556,6.51558753,2.330935252,0.872901679,3.151079137,0.8441247
CRF12_2015,CRF_12,CRF,12,2015,base,Montane,6.692307692,7.615384615,8.461538462,3.076923077,2.307692308,4.846153846,1.384615385,6.858024691,7.734567901,8.216049383,3.512345679,2.172839506,3.901234568,1.635802469
CRF13_2015,CRF_13,CRF,13,2015,base,Montane,6.366666667,7.266666667,8.566666667,3.933333333,2.833333333,4.233333333,2.766666667,6.26031746,7.034920635,8.580952381,3.920634921,2.720634921,4.33968254,2.857142857
CRF14_2015,CRF_14,CRF,14,2015,base,Montane,5.357142857,6.428571429,5.642857143,2.214285714,1.357142857,2.642857143,0.928571429,5.664473684,6.677631579,6.868421053,2.203947368,1.934210526,5.190789474,1.164473684
CRF15_2015,CRF_15,CRF,15,2015,base,Montane,6.6,7.866666667,7.666666667,2.733333333,1.466666667,3.666666667,1.266666667,6.548245614,7.73245614,7.714912281,2.859649123,1.657894737,4.197368421,1.179824561
CRF16_2015,CRF_16,CRF,16,2015,base,Montane,5.333333333,5.833333333,5.5,1.916666667,1,2.166666667,0.25,6.410852713,6.790697674,6.992248062,2.108527132,1.945736434,4.124031008,0.480620155
CRF17_2015,CRF_17,CRF,17,2015,base,Montane,6.611111111,7.833333333,8.111111111,3.388888889,2.444444444,3.722222222,1.611111111,6.572222222,8.022222222,7.766666667,3.388888889,2.355555556,3.327777778,1.65
